anger_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.5,0.024278404,9.579434e-05,-0.009938567,-0.013662477,-0.011753821,0.021298937,0.020020667,0.009590471,0.0142389005,-0.020110788,-0.0041346364,-0.007895203,-0.01674055,0.015301632,-0.026572492,-0.023561185,0.0195989,-0.018202806,0.014055311,0.020798944,-0.033673923,-0.022021608,-0.013112051,-0.016646074,0.013368782,-0.0022854442,0.020580027,-0.01895272,-0.01879521,0.027490381,-0.0016088118,0.0048523503,0.028827831,-0.018649193,0.031844847,-0.017312039,0.035564356,0.021630911,-0.011734383,0.030067561,-0.008737504,0.024100116,-0.019856501,0.020771455,0.004267689,-0.0002591038,0.02298181,-0.023371128,0.004529278,-0.02433649
0.333,0.010974358,-0.0046487013,-0.007128999,-0.020368969,-0.011678961,0.010724534,0.010348314,0.0073627927,0.013010896,-0.010181101,0.011895018,-0.019955594,-0.014398893,0.015220785,-0.026743291,-0.01493063,0.011741652,-0.019630514,0.006456602,0.017697278,-0.026341785,-0.013038357,-0.014491242,-0.01667387,0.0051191193,-0.0035988495,0.017024018,-0.016284807,-0.020534782,0.024363805,-0.0014573198,0.009227236,0.022306873,-0.008223367,0.022185076,-0.013056582,0.025438363,0.014942522,-0.0102836825,0.02426951,0.008020151,0.00855055,-0.024627576,0.013227394,0.0053047417,0.0025074088,0.009417605,-0.019275706,0.004481707,-0.013823884
0.583,0.013959068,-0.00087778625,-0.0047574523,-0.0012965297,-0.017090315,0.023759244,0.022154212,-0.0012096622,0.00030771806,-0.018385414,-0.002860221,-0.012879272,-0.017021231,0.023360806,-0.015151875,-0.017865162,0.016651934,-0.006913381,0.003962698,0.015134504,-0.013934906,-0.01383998,-0.0119575905,0.0005642887,0.017174758,-0.007204775,0.018009022,-0.016811417,-0.009519102,0.004723771,-0.011339518,0.004362907,0.01652803,-0.010810707,0.016958337,-0.004742576,0.009975454,0.020813681,0.0030801566,0.017101241,-0.008696265,0.009638837,-0.017249124,0.0066416073,0.003995767,-0.0046286713,0.023523498,-0.0040548737,0.007079337,-0.014603826
0.438,0.016396685,-0.0015525882,-0.001567181,-0.016557746,-0.009324054,0.023802761,0.011255351,0.020597817,0.011712428,-0.024217712,-0.003051119,-0.011598768,-0.020753158,0.01513469,-0.030137647,-0.032223217,0.029194193,-0.02334506,0.019750519,0.029278275,-0.03807165,-0.025492296,-0.014406541,-0.019831426,0.0068096747,-0.006820971,0.02438039,-0.020704662,-0.028517066,0.034403257,-0.0041304426,0.0043918765,0.030742792,-0.015799163,0.028696537,-0.031962983,0.027168527,0.021587249,-0.021830583,0.033413567,-0.00977944,0.028620517,-0.03348639,0.017180659,0.008346089,-0.007341026,0.029930115,-0.010755325,9.770679e-05,-0.024598844
0.5,-0.00062965637,0.014293756,-0.011559853,-0.0006629565,-0.009732308,0.009892241,0.0075029354,-0.009107743,0.0022381218,-0.0072953696,-0.011907341,-0.005423763,-0.005273757,0.005817732,-0.008985783,-0.0057592886,0.006658743,0.0010906918,0.008902117,0.003280164,-0.012812918,-0.005476298,-0.017662914,-0.004163883,0.008381584,0.00904361,-0.00031405626,-0.013115445,-9.2615046e-05,-0.0021800622,0.004859843,0.005834181,0.010251717,-0.0023275297,0.009830458,0.0023488326,0.008183026,0.0055159046,0.0069921534,0.013279061,0.009769374,-0.014441914,-0.011542697,-0.006539338,-0.006098994,0.0049659107,0.008386262,-0.013131771,0.023023313,-0.004128926
0.562,0.025044931,0.0006682444,-0.008204026,-0.013872969,-0.017367888,0.0255782,0.011573348,0.010942884,0.011335789,-0.017569859,-0.0023064162,-0.004492136,-0.024818676,0.012973814,-0.024691291,-0.030017449,0.022152964,-0.0121751595,0.019678796,0.022467235,-0.029409634,-0.021226004,-0.0129017895,-0.011309176,0.0123296045,-0.004241475,0.018926416,-0.022459185,-0.013433747,0.01662553,0.0027607463,0.0034089463,0.019454863,-0.017908221,0.026756331,-0.021797754,0.030285727,0.027240947,-0.0062167495,0.028168036,-0.008628016,0.026582394,-0.02723356,0.017864283,0.0004915991,-0.0043135704,0.024825983,-0.015779428,0.0033664894,-0.022294383
0.562,0.015786761,0.0045245495,-0.012887012,-0.00605108,-0.0075079775,0.014899864,0.017375663,0.001316727,0.00018391944,-0.012628231,-0.005334607,0.00015707269,-0.01703111,0.0133402655,-0.01616065,-0.0142457,0.00850634,-0.0019537567,0.00398409,0.009556067,-0.020464446,-0.011954359,-0.018368494,-0.0018713219,0.0090698395,-0.0038995985,0.019329656,-0.00464089,-0.0087813,-0.00063692237,-0.008791542,0.007664545,0.012060936,-0.013103893,0.013511655,0.0022660529,0.02655713,0.020821365,0.004071629,0.01744967,-0.0043262807,0.006641683,-0.013918204,0.0069999425,-0.004082291,0.009386765,0.015629364,-0.026191486,0.0018322195,-0.013106941
0.479,0.009588092,0.004074186,-0.010470558,-0.007531222,-0.011307644,0.019380355,0.01762583,-0.013082486,0.0028269412,-0.013460315,-0.004962478,-0.01689203,-0.01423953,0.0075958627,-0.018800493,-0.018150728,0.01708912,-0.0063144276,0.0097364085,0.009130375,-0.017730376,-0.014543928,-0.00956738,-0.006994855,0.015156207,-0.0038059426,0.0120968865,-0.01845979,0.0026534756,0.010734685,-0.0048487457,0.0068840245,0.015210605,-0.0149435,0.017849939,-0.004345901,0.014901082,0.014102174,-0.0004910889,0.0148063535,-0.008981412,-0.0013726236,-0.009804335,0.008745095,-0.004211934,0.00860417,0.017079547,-0.0151061015,0.009735058,-0.013490068
0.771,0.029007401,0.0053950935,-0.020354427,-0.003500906,-0.011829132,0.017865414,0.018942213,-0.0022437335,-0.00047758463,-0.012301671,-0.008172088,-0.0029292607,-0.01725277,0.015762094,-0.019008633,-0.018859359,0.011876051,-0.00996576,0.014258827,0.015487144,-0.011228872,-0.019418435,-0.010587513,-0.0053913645,0.0116513865,-0.00035603665,0.013404195,-0.012195543,-0.0021306549,0.0049005067,-0.0061627305,0.002792687,0.0110204425,-0.019877052,0.026739536,-3.5515783e-05,0.018934395,0.007762118,0.0023039286,0.025117192,-0.008992813,-0.0019725445,-0.014780743,0.009410211,-0.0029949604,0.0005521325,0.015509588,-0.018972067,0.009431414,-0.010364362
0.479,0.013428746,0.0039694854,-0.009735336,0.005464223,-0.006568899,0.022528956,0.015758257,-0.005705495,0.005704531,-0.011262842,-0.0003334773,-0.018938813,-0.023657637,0.015436153,-0.007845559,-0.010369564,0.014924117,0.0057620415,0.0085735805,0.016748069,-0.015069525,-0.018423835,-0.0010447706,-0.002804897,0.0133805275,0.0041919216,0.013409519,-0.0048114685,-0.0006290407,0.014286671,-0.0070228125,0.00066602457,0.01112046,-0.014810725,0.011694257,-0.009492157,0.015094407,0.0101527395,0.0029792283,0.011759138,-0.005956832,0.0026076874,-0.018740546,0.0079888115,-0.00644483,0.007180923,0.021902163,-0.02000157,0.016002085,-0.018329645
0.625,0.026869508,0.0066731055,-0.00590576,-0.0096071325,-0.0062806285,0.024153946,0.021243818,0.017099624,0.009204004,-0.015272005,-0.0062349727,-0.011567852,-0.024346234,0.017050859,-0.020846989,-0.03081507,0.02155246,-0.01172123,0.0144342575,0.02017011,-0.033559408,-0.028587602,-0.010622681,-0.008175042,0.013860686,-0.0073509053,0.018374063,-0.017093023,-0.01823216,0.033365887,0.0015219237,0.0037225732,0.025049327,-0.021264033,0.033201966,-0.01551592,0.022064507,0.01884718,-0.0077407947,0.029346373,-0.017384643,0.017797949,-0.03264085,0.016238859,0.0074854665,0.002096937,0.029225484,-0.016884048,0.006879832,-0.0247887
0.542,0.017935347,0.003921329,-0.007690718,-0.010882272,-0.012947934,0.018406572,0.012006694,0.009835221,0.0027661312,-0.013729674,-0.0012328828,-0.0044497713,-0.011952185,0.013765333,-0.019671747,-0.024512885,0.013739705,-0.01281967,0.006120774,0.017568056,-0.03214965,-0.018949043,-0.013412574,-0.009392443,0.00976861,-5.1602e-05,0.025431987,-0.021412157,-0.008000664,0.02671648,-0.0028850099,0.007899585,0.019193385,-0.010765799,0.025533779,-0.005655408,0.023415051,0.010413698,-0.0047557005,0.02462031,-0.008231636,0.007503256,-0.032322768,0.017902022,0.00081166514,-0.0075572003,0.022213567,-0.017377859,0.010495399,-0.022247747
0.521,0.018788975,-0.0015118697,-0.004613597,-0.012510414,-0.010188575,0.018751955,0.014196328,0.014283059,0.013857718,-0.015989542,0.00091702514,-0.008924875,-0.01765309,0.018282434,-0.024756944,-0.026451385,0.02207355,-0.020642238,0.014838251,0.02574453,-0.036210727,-0.024867203,-0.015106542,-0.011885046,0.007628935,-0.008436575,0.0198942,-0.01695487,-0.018305413,0.028152598,-0.0037381,0.0029147768,0.022212943,-0.018682357,0.029754465,-0.024122428,0.024731817,0.022114126,-0.011643437,0.0297206,-0.0127265295,0.025293255,-0.0244056,0.02294369,0.005483797,-0.0034789722,0.025070105,-0.015479692,0.0016982636,-0.017783714
0.75,0.011961807,0.006093127,-0.013973063,-0.0029390892,-0.016302362,0.016762482,0.016872872,-0.0057601263,0.0031582916,-0.01907497,-0.009639496,-0.0011289608,-0.012892542,0.0066165817,-0.008555767,-0.010809063,0.01778572,-0.008511956,0.010015069,0.017345939,-0.020489488,-0.013526739,-0.012718891,-0.0059144343,0.011390949,0.0016647339,0.014808041,-0.013296721,-0.0074697766,0.0106450915,-0.003826995,0.004037823,0.013263579,-0.020067753,0.02596239,-0.0071429913,0.017927274,0.018402342,0.0027689547,0.026582964,-0.0059238006,0.0033880067,-0.010732266,0.007306851,-0.012222974,-0.0012839625,0.021489315,-0.013175624,0.009334202,-0.014438081
0.667,0.024223091,0.0002380669,-0.0061317007,-0.0051121525,-0.018100008,0.022305278,0.022856181,0.005962456,0.0071492204,-0.012607442,-0.010888972,-0.007927977,-0.017189952,0.015979009,-0.02337691,-0.026165644,0.026511304,-0.0055306824,0.0121156825,0.025833048,-0.032563146,-0.02644004,-0.007887579,-0.007506114,0.012493074,-0.002695435,0.022049373,-0.015773702,-0.012462207,0.022634896,-0.005394114,0.0004569468,0.02159449,-0.017866716,0.028712718,-0.012964416,0.023098364,0.018591205,-0.012008068,0.030720687,-0.007336582,0.014837928,-0.026959434,0.011565419,0.0019734069,-0.0017439163,0.024394954,-0.015952744,0.007506197,-0.025082495
0.604,0.0152402595,0.0010446726,-0.006371025,0.0065506343,-0.011297041,0.015816681,0.012693169,0.0031731038,0.005937872,-0.015781388,-0.0067873355,0.0002507064,-0.011769151,0.010716392,-0.009893192,-0.018534219,0.02105896,-0.0003921187,0.008113657,0.014796597,-0.022555934,-0.022002764,-0.0074322685,-0.0038229304,0.013488504,-0.004392522,0.014154458,-0.020249313,-0.0003175364,0.0126814805,-0.0022639823,0.0066361865,0.017356021,-0.014358775,0.020052867,-0.010661973,0.016504815,0.014887733,-0.00013935746,0.020536605,-0.009339269,-0.00051371806,-0.011838949,0.010322022,-0.0020522738,-0.00058991776,0.016456833,-0.012790835,0.007265268,-0.01848793
0.396,0.009711344,-0.0069654398,0.0020053172,-0.004883586,-0.008105937,0.01570367,0.010342089,-0.0019748232,0.010786613,-0.013373086,-0.0055289827,-0.016528545,-0.002002495,0.0025280758,-0.022977417,-0.008071746,0.011152523,-0.013567953,0.00454476,0.011729006,-0.025336364,-0.017671052,-0.005089628,-0.010143173,0.0014182543,-0.011230624,0.015154314,-0.01022792,-0.019297883,0.021665255,0.009217705,0.012120316,0.01272735,-0.00993538,0.015031631,-0.013422518,0.010417199,0.016571123,-0.006738771,0.016603388,-0.000536851,0.008815,-0.0037130588,0.008242303,0.0011543435,-0.0013842926,0.014336936,-0.0051124957,0.0033870083,-0.010501517
0.354,0.01840558,0.0009433461,-0.005553172,-0.023721728,-0.014641454,0.020938797,0.015734399,0.016205989,0.01466656,-0.025913248,0.0026061651,-0.015687449,-0.018053373,0.015282363,-0.03035391,-0.029950276,0.019450134,-0.021833478,0.013878114,0.032190245,-0.03522101,-0.019559393,-0.011382309,-0.01735339,0.009165328,-0.009480033,0.028276889,-0.015615301,-0.021065235,0.034309857,-0.005722705,0.00558799,0.027336681,-0.019198947,0.02872654,-0.024811005,0.02788923,0.02049835,-0.017225215,0.027979678,-0.007951074,0.027847635,-0.029474432,0.020268893,0.0047350815,0.0030146558,0.026521556,-0.018991835,0.006126273,-0.02778556
0.562,0.017943785,0.002105032,-0.011641157,-5.6740617e-05,-0.008656148,0.01710456,0.006521871,-0.0072337524,0.00022042207,-0.012632531,-0.010387575,-0.013212227,-0.017369611,0.023006013,-0.016573664,-0.016645806,0.014945116,3.9806528e-06,0.005679951,0.017132241,-0.0157934,-0.017597714,-0.0038229795,-0.00069159217,0.009095784,-0.0094797,0.008817727,-0.016394416,-0.0020574909,0.016283624,-0.002458208,0.0047197063,0.012091143,-0.014584852,0.019447925,-0.00901122,0.014666887,0.009125481,0.0013718706,0.016085394,-0.0067315563,-0.00053197745,-0.014271233,0.013028217,-0.008339342,-0.0005366044,0.0114642745,-0.01666636,0.013341626,-0.017363392
0.562,0.023215564,0.0019743433,-0.0032053236,-0.0130946115,-0.0131338,0.02182125,0.015612114,0.011417924,0.00913054,-0.014240477,-0.001984149,-0.01006406,-0.023578642,0.018605258,-0.025024535,-0.030022051,0.02116943,-0.013029651,0.01511377,0.023079826,-0.034193497,-0.026818233,-0.015209027,-0.012113893,0.019683173,-0.006849055,0.020777566,-0.022034649,-0.015282185,0.02112751,0.0019674315,0.0056371214,0.028627329,-0.023719113,0.027089892,-0.021396657,0.03080764,0.012255794,-0.009366432,0.03226542,-0.009001998,0.021595499,-0.030157683,0.013635458,-0.0013464801,-0.003864719,0.022846786,-0.012580922,0.0016414332,-0.02824436
0.688,0.025126388,0.008066106,-0.011689422,0.0030111102,-0.0050248276,0.014247404,0.025465649,-0.0012857632,-0.0035278322,-0.019906623,-0.013721003,-0.012210389,-0.025339553,0.012596444,-0.0035795597,-0.015839895,0.008004242,-0.0034809047,-0.0031988572,0.018038772,-0.016395863,-0.016657637,-0.008576165,-0.00088421546,0.017492484,0.0078594005,0.011630257,-0.012152905,0.00087563624,0.0054033557,-0.0051792115,0.012798769,0.020130666,-0.01954507,0.020395024,-0.0043493253,0.011312599,0.013175496,0.0018065687,0.008436482,-0.017042913,0.004029768,-0.019829534,0.004242449,-0.0025389222,-0.002953567,0.013137909,-0.014120888,0.017130693,-0.011695
0.417,0.028903332,-0.0019132704,-0.0042638136,-0.017005064,-0.011769651,0.025149764,0.019906126,0.019711228,0.018195914,-0.023748452,-0.0014489144,-0.0142486915,-0.02540225,0.024075005,-0.031095527,-0.033522837,0.030118953,-0.02819554,0.01528116,0.03407076,-0.047011063,-0.02942185,-0.011232196,-0.02190073,0.011859373,-0.011650745,0.0265208,-0.021659426,-0.02675666,0.039370645,-0.00091207423,0.0066944417,0.029156988,-0.020095348,0.036766533,-0.025544144,0.03018824,0.026497317,-0.018030332,0.039946336,-0.01171924,0.03215311,-0.038188674,0.023643507,0.007525869,-0.0033887783,0.02750859,-0.019056924,0.005450218,-0.030499531
0.479,0.021866018,0.007267473,-0.010808161,-0.011379053,-0.010600273,0.021979716,0.016183117,0.0055027106,0.009908909,-0.014818737,-0.0020991,-0.004432162,-0.022349877,0.016194321,-0.02337409,-0.02601167,0.030149195,-0.019754551,0.013622405,0.020238522,-0.0317934,-0.021427779,-0.008118822,-0.01256217,0.011439144,-0.0027510573,0.015449877,-0.019068394,-0.016958034,0.02486119,-0.003884626,0.000982705,0.023623606,-0.019593576,0.03187947,-0.016552625,0.025539048,0.0155206295,-0.01125417,0.029089585,-0.014790844,0.016451575,-0.026214661,0.017242802,-0.0007274313,-0.002698944,0.02120064,-0.018884188,0.01215695,-0.026823996
0.438,0.017338274,-0.00074377697,-0.011388154,0.0012114015,-0.0048721493,0.015541935,0.011574221,-0.005686616,-0.006992947,-0.008275961,-0.005872243,-0.005990761,-0.009625794,0.0032874981,-0.0061990554,-0.01171532,0.013824174,-0.008098878,0.007863748,0.0057416116,-0.016039668,-0.014472428,-0.009373421,-0.0019159481,0.004745171,0.0007846606,0.010890643,-0.010945066,-0.0062506865,0.01580618,-0.005822687,-0.003834617,0.007413858,-0.018410373,0.013087713,-0.008938223,0.012792235,0.011863647,-0.0025090068,0.016311716,0.0005370823,0.0046358234,-0.010836796,0.00515571,0.0003986257,0.006269757,0.018582864,-0.022126414,0.007307627,-0.014741701
0.396,0.021915989,-0.0019312463,-0.0045801797,-0.01901631,-0.013390267,0.022741448,0.014798569,0.02226203,0.015467812,-0.022317264,0.0058395662,-0.010140572,-0.017981919,0.018296983,-0.029485619,-0.030288128,0.028183363,-0.024107609,0.016530277,0.032307938,-0.040993214,-0.027641077,-0.010367409,-0.017816981,0.010090181,-0.009381914,0.026794927,-0.018342778,-0.029741,0.040141243,0.0021649613,0.0040933015,0.024336651,-0.019972613,0.030783791,-0.023160098,0.028315755,0.026777223,-0.019086085,0.035137538,-0.0054705064,0.028333064,-0.02840754,0.020190557,0.006182084,-0.0037991342,0.025447356,-0.024270289,0.0021315347,-0.03172065
0.375,0.023965811,-0.0016928243,-0.007858517,-0.016121164,-0.009396517,0.022035645,0.017498218,0.013822139,0.016057905,-0.01931715,-0.0045914566,-0.007678063,-0.01760711,0.016334966,-0.0306225,-0.02944548,0.024678024,-0.0188685,0.010082221,0.028680874,-0.038861077,-0.02457278,-0.008495542,-0.016801376,0.010549418,-0.009507781,0.02554169,-0.020564375,-0.021864982,0.030424245,0.0010978573,0.0046203057,0.03136627,-0.016696392,0.03064961,-0.022510098,0.0300423,0.02379606,-0.016475337,0.033417027,-0.014588548,0.025458649,-0.03143977,0.020911973,0.0027718504,-0.0025514371,0.025747566,-0.019142471,0.001015485,-0.02457889
0.458,0.023336515,-0.0035835437,-0.009372675,-0.015230079,-0.015803138,0.02455956,0.02232453,0.016052578,0.014602873,-0.024260107,-0.004572673,-0.011680065,-0.023842143,0.024316544,-0.028591845,-0.03343111,0.02998141,-0.018764088,0.018870948,0.028509319,-0.040494658,-0.026603563,-0.009982606,-0.016359841,0.011275345,-0.008160932,0.027012859,-0.021932317,-0.022639956,0.035918377,-0.0055499338,0.008515003,0.02579598,-0.017994491,0.0347525,-0.027714802,0.028106794,0.024813088,-0.019020744,0.036972255,-0.0067028226,0.026924787,-0.032196913,0.020021712,0.0066504455,-0.002343098,0.028585142,-0.020966034,0.009520921,-0.027675077
0.458,0.024933066,0.0018985112,-0.006144806,-0.01529081,-0.010028818,0.021328872,0.015244223,0.02033892,0.015070013,-0.02532773,-0.0014948188,-0.009273155,-0.02178413,0.014287581,-0.029502647,-0.030501166,0.023446457,-0.021727927,0.016822143,0.031542808,-0.039535005,-0.026078664,-0.010808955,-0.019610414,0.010816378,-0.010887796,0.026386354,-0.020158071,-0.019351734,0.0331339,-0.0005608655,0.007135906,0.02754442,-0.022190137,0.031003872,-0.022779856,0.03060175,0.020481741,-0.017977122,0.034381215,-0.009556659,0.027327888,-0.03694347,0.01963964,0.0020854042,-0.0033739572,0.027247934,-0.018218074,0.003875459,-0.027016481
0.708,0.03070823,0.0028770298,-0.0056935283,-0.019006135,-0.010151056,0.028336324,0.015954224,0.012653554,0.007849041,-0.015701974,0.00030126772,-0.013434636,-0.023306912,0.018542798,-0.030024774,-0.037312225,0.027595716,-0.023412544,0.020057406,0.031054815,-0.049199685,-0.03123121,-0.016211199,-0.011701119,0.013130647,-0.015562155,0.02835078,-0.023155373,-0.021230988,0.03729726,0.0050401245,0.007861702,0.023626747,-0.013914874,0.036624912,-0.019501619,0.031318154,0.018327886,-0.015317471,0.038307667,-0.013338831,0.031457946,-0.039616436,0.02344763,0.0019080004,-0.0048069395,0.028863417,-0.017779866,0.0016290179,-0.028852284
0.766,0.01714101,0.010921674,-0.0075299307,0.0077133966,-0.0144677935,0.02017122,0.024973758,0.0003652012,-0.0039187786,-0.0234375,-0.012491383,-0.0077098925,-0.0217205,0.016559146,-0.009685209,-0.021681195,0.02237739,0.003913029,0.011951474,0.02754803,-0.021580799,-0.020545065,-0.019498581,0.0066108503,0.020818371,0.00234827,0.020887973,-0.024582222,-0.006219801,0.0066669276,-0.008959438,0.00971806,0.0111166155,-0.014420466,0.027862236,-0.0059919497,0.021870805,0.024221193,0.0039484,0.025922656,-0.013919992,0.005588695,-0.026252799,0.00288955,-0.004585923,-0.0045998516,0.022073923,-0.01423644,0.01572081,-0.014468301
0.562,0.021277687,0.011877482,-0.011250752,0.0020822457,-0.0036405022,0.021643734,0.014370375,-0.013652006,0.006074833,-0.008269421,-0.012015077,-0.010288352,-0.0105339335,0.009681302,-0.008823339,-0.009175784,0.02047734,-0.0029369644,0.0054916902,0.006074001,-0.029668268,-0.014353417,-0.008747895,-0.0031879456,0.007814941,0.0037585746,0.01843066,-0.014570404,-0.0020557716,0.0047361967,0.00035115733,0.011484627,0.013736629,-0.022287758,0.021655241,-0.012758559,0.022604613,0.021693693,0.008859609,0.014919449,-0.010149199,-0.0037548682,-0.011745514,0.010726493,-0.010703859,-0.0005434337,0.011486301,-0.017133303,0.0144232465,-0.012058912
0.396,0.023178281,-0.005776775,0.0002721727,-0.018768007,-0.01438615,0.021933042,0.020424958,0.01891897,0.01633744,-0.019187426,-0.0015829568,-0.012156077,-0.020656036,0.017383432,-0.027584704,-0.028462758,0.02609194,-0.023693418,0.015220241,0.028476615,-0.03316068,-0.021168316,-0.011730994,-0.020612756,0.0062156194,-0.018328225,0.019750502,-0.020955537,-0.028809726,0.03759264,-0.0009168849,0.008247903,0.025733022,-0.015164029,0.032704137,-0.026598677,0.028298749,0.023336554,-0.015386685,0.035676695,-0.012387275,0.024956116,-0.03144098,0.022144375,0.00729112,-0.005204588,0.027133115,-0.01804151,0.0066432143,-0.028506257
0.521,0.0037977474,-0.0016280495,-0.003620649,-0.009871739,-0.014355431,0.012143536,0.007423064,0.004531475,0.002951361,-0.014287163,0.0023786782,-0.008010386,-0.0096301995,0.008843295,-0.019347096,-0.011066382,0.0054947166,-0.0076285945,0.0034657628,0.014448377,-0.025512585,-0.01976574,-0.007741091,-0.0048462455,0.0112436395,-0.0055551697,0.012821126,-0.012734239,-0.011993019,0.013448463,-0.006702626,0.0046158824,0.016793985,-0.011594135,0.01538693,-0.013787904,0.009774361,0.014637717,-0.008570917,0.01403134,-0.01065148,0.010336388,-0.008853849,0.016716361,-0.0069272653,0.010276059,0.008665613,-0.017027155,-0.0029664608,-0.017121147
0.375,0.01072153,-0.0041841236,0.0015664349,-0.00025893687,-0.012473515,0.01078904,0.0082829185,0.006693968,0.002531817,-0.01833895,-0.0005726232,-0.005649028,-0.0074666142,0.0077191363,-0.00871594,-0.008502954,0.0041355444,0.0009918024,-0.0026294282,0.018227044,-0.012386896,-0.0029925492,-0.009143036,-0.006044847,0.008180144,-0.009866453,0.01015746,-0.010988907,0.0023861139,0.024467511,-0.0027246773,0.0052246205,0.011266218,-0.0049902764,0.02027519,-0.0042909626,0.011119652,0.015380042,-0.0055949716,0.011555253,-0.010827058,-0.0015007929,-0.009512567,0.0049510165,-0.0014511856,0.0044513214,0.00775338,-0.00501158,-0.0009258822,-0.01740201
0.354,0.012884356,-0.0042513013,-0.0045807157,-0.01215167,-0.0040303753,0.011768137,0.009757644,0.008924862,0.00710527,-0.01618096,0.001526062,-0.016621698,-0.012855543,0.01564613,-0.0259117,-0.018508775,0.006198724,-0.010899911,0.0051037855,0.010562747,-0.024506787,-0.0117907515,-0.008644367,-0.016128793,0.005650555,-0.00805991,0.02264994,-0.010904112,-0.01884851,0.022427674,-0.0051262686,0.012382437,0.025945751,-0.016565379,0.02361332,-0.016855286,0.015900489,0.017839944,-0.0062435083,0.019406406,0.0005725309,0.012427884,-0.018097837,0.01209492,0.00093739346,0.007738554,0.018716821,-0.014859048,0.0046508354,-0.033115488
0.479,0.012284686,0.008032189,-0.011395899,-0.008277364,-0.01081148,0.018102618,0.013355658,-0.0018805282,0.008759057,-0.018360952,-0.012190183,-0.008320641,-0.020402892,0.015110625,-0.013538474,-0.009057413,0.012726669,-0.0037385775,0.0111412695,0.011251418,-0.024082415,-0.02319381,-0.017313294,0.0025001082,0.009457874,0.0038004294,0.007453103,-0.017530395,-0.0047858423,0.0058647455,0.0002691875,0.007159412,0.009060641,-0.01053337,0.02628726,-0.014049002,0.0224659,0.017918868,0.005007567,0.015279941,-0.0053420416,0.004383354,-0.015014341,0.0027648439,-0.005259363,-0.0048220856,0.018307565,-0.017561723,0.005391325,-0.02168967
0.375,0.017821841,-0.008927086,-0.004550165,-0.009298621,-0.013868652,0.014287354,0.01202088,0.013834298,0.0072474605,-0.021150565,0.0011744454,-0.014878618,-0.013382755,0.016423225,-0.017962255,-0.023504669,0.014946792,-0.010291454,0.006780179,0.027227852,-0.025129708,-0.019874891,-0.016631173,-0.012124504,0.0072891316,-0.0074116793,0.023183158,-0.012093575,-0.008514435,0.02228001,-0.006114536,0.009228569,0.013387271,-0.010502198,0.024988418,-0.021084776,0.020067183,0.016621502,-0.006788756,0.028833898,-0.00590504,0.015456342,-0.023096837,0.017235395,-0.0028288946,-0.0026583816,0.02320026,-0.016160509,0.010192568,-0.0140627185
0.167,0.011568927,-0.00029571095,0.002386629,-0.015178532,-0.011356086,0.019295195,0.017952427,0.014244473,0.013663359,-0.014564434,-0.0036837435,-0.014532815,-0.01224006,0.01094924,-0.02487031,-0.018782852,0.01596755,-0.015867166,0.009417745,0.02419118,-0.038885273,-0.021013798,-0.009728869,-0.022957683,0.0062880632,-0.0143664535,0.023347463,-0.017280491,-0.024379851,0.033776592,-0.005953895,0.008022002,0.022561604,-0.011742125,0.026281707,-0.027446853,0.025740448,0.018329643,-0.028959882,0.032938313,-0.0062986393,0.031125244,-0.028837522,0.013049249,0.016112324,-0.0019208426,0.02573513,-0.018368112,0.00096908474,-0.028746707
0.479,0.017519133,-0.0065958537,-0.005137914,-0.011729581,-0.015918916,0.021209512,0.016926287,0.013408224,0.010676238,-0.019960651,0.0027039186,-0.016337639,-0.0150577,0.019661328,-0.023716168,-0.028987123,0.023845071,-0.02203219,0.008782397,0.024756664,-0.03632723,-0.024744716,-0.013433507,-0.018917004,0.01297373,-0.010308669,0.021969838,-0.015963998,-0.015014721,0.02676914,-0.0038463983,0.011111317,0.023666069,-0.016488837,0.024494883,-0.013439844,0.025047755,0.020854335,-0.010485311,0.031662248,-0.007687801,0.022974826,-0.025623627,0.015900645,0.0019421047,-0.0011829911,0.02089393,-0.019743502,0.00570418,-0.02925222
0.25,0.014043573,-0.0048806653,-0.0022730024,-0.01201526,-0.008491967,0.01311756,0.01592738,0.020537443,0.01377839,-0.019477652,0.00086558086,-0.0006080208,-0.011921899,0.010899128,-0.020131914,-0.02027281,0.016051192,-0.018858422,0.010917158,0.017563658,-0.032536082,-0.017251097,-0.0067265234,-0.019817268,0.0067094928,-0.012032854,0.021395978,-0.016959894,-0.023835113,0.03310167,-0.0005032113,0.0048544914,0.019455934,-0.0070565282,0.02521344,-0.01825828,0.016210156,0.013865702,-0.016289454,0.022025768,-0.007711866,0.024548486,-0.021980349,0.021710496,0.008447197,-0.004706234,0.020611344,-0.014617632,0.005197203,-0.02007881
