fear_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.146,-0.036973536,-0.034659475,0.012354997,0.0009723669,-0.024118833,-0.0271288,-0.009338901,-0.020186331,0.01842772,0.027530814,-0.002114485,-0.0058233333,0.022895861,-0.004419162,0.039240394,0.028798817,-0.032928087,0.011948658,-0.009012429,-0.027523957,-0.027090443,0.005724338,0.03172754,0.03742928,0.033836626,0.0014718685,-0.02967532,-0.01338084,0.01754824,-0.0025080224,0.019480996,0.027060393,-0.019825477,0.025427176,-0.014936513,-0.0033194183,0.029453086,-0.03756189,0.027933102,-0.035142884,-0.021038704,-0.00038444088,-0.0035269,0.007949664,-0.02109743,-0.028754951,-0.012014564,0.02978577,0.025950942,0.013312167
0.833,-0.026909718,-0.021346364,0.002633243,-0.009549997,-0.027461035,-0.016654562,0.0027989051,-0.015858801,0.00977999,0.019180892,-0.0126209315,-0.017660659,0.029805839,-0.010833676,0.046920206,0.03200607,-0.012307036,0.0030923905,0.00036168654,-0.023650723,-0.029163806,-0.0005102138,0.016715648,0.04319616,0.04369458,-0.009238721,-0.026894016,-0.008080456,0.017297,0.006491766,0.01702168,0.023611534,-0.026188785,0.028101018,-0.018628135,0.010113249,0.03138233,-0.02619104,0.04291107,-0.03351008,-0.008965479,-0.0063405996,-0.0040612156,0.010952844,-0.02962135,-0.02309421,-0.0047493493,0.035192836,0.0154743865,0.026087865
0.458,-0.017441457,-0.007511462,0.0030403223,-0.003778469,-0.005336808,-0.011767123,0.013083232,-0.009324414,0.009911179,0.012243333,-0.013283653,-0.0092535075,0.0103225615,-0.0043219137,0.008386423,0.011394329,-0.0033658068,0.004633366,-0.0019934159,-0.002785169,-0.0132964,-0.0039772447,0.0076348684,0.0049845763,0.010261976,-0.008577096,0.0053102635,0.0011237637,0.004340162,-0.0040179673,0.0114927115,0.002716412,-0.004671517,0.009552193,-0.014537255,0.007511898,0.013038056,-0.0024601608,0.013859975,-0.007602744,-0.0029674603,-0.012946106,0.005779272,0.0045515033,-0.004654669,-0.0005636122,0.0011953621,0.016242614,-0.0056565907,0.012915157
0.646,-0.033888057,-0.022863125,0.0025091986,-0.0069282223,-0.018032832,-0.022048017,0.0004626533,-0.0269921,0.014531507,0.022317708,-0.012576583,-0.012849666,0.017822394,-0.018190991,0.041287404,0.026143549,-0.016434582,0.007560223,-0.00014739262,-0.023713175,-0.021499725,0.0033976305,0.016363828,0.027675109,0.036210958,-0.010439101,-0.023559412,-0.008816968,0.0151727265,-0.002277365,0.017819015,0.024948988,-0.026000336,0.025405519,-0.01939671,0.005421617,0.03545635,-0.02281926,0.034075122,-0.035350766,-0.009575688,-0.0037231254,-0.008834847,0.00070482126,-0.018726217,-0.02051901,-0.0044188905,0.03368612,0.012278808,0.019609148
0.396,-0.020980155,-0.008115727,0.004850614,-0.0014879943,-0.010747945,-0.015393797,0.006660663,-0.01675278,0.006460635,0.016482292,-0.004577286,-0.0039531966,0.008491818,-0.011500997,0.02315668,0.014375104,-0.006924047,0.00057707715,-0.003287814,-0.018509122,-0.008944696,-0.0021437223,0.0076010446,0.025005564,0.026663361,-0.005560887,-0.02231044,0.004129313,0.015688753,0.0018962068,0.0050514205,0.012215081,-0.0151974,0.014530023,-0.01470175,0.0038576343,0.023247734,-0.013360918,0.02211887,-0.01367235,-0.0089990795,-0.0006573766,-0.006918396,0.0030496723,-0.020851333,-0.006905639,-0.010346161,0.02327667,0.014045425,0.015877636
0.788,-0.020364836,-0.0019434006,0.0005992094,-0.0066946833,-0.011512819,-0.018011937,0.011410457,-0.008195091,0.011618143,0.0076288483,-0.013420056,-0.010615849,0.008766007,-0.009843487,0.01625923,0.024908798,0.0058076647,0.002534328,-0.0027776756,-0.01423331,-0.007118745,-0.008914412,0.0012510546,0.014420539,0.01324415,-0.0042500994,-0.0077143656,-0.006467666,0.013392721,-0.0043846015,0.0036571873,0.01210117,-0.017479097,0.01176741,-0.0140307415,-0.0019131957,0.016028011,0.00097489194,0.027188923,-0.011757147,-0.0045387438,-0.004976619,-0.0071620727,-0.0023197408,-0.015759131,-0.006130071,0.0028025873,0.015767489,-0.0048094373,0.0115728155
0.271,-0.024721319,-0.011460589,0.0029381104,0.0018939417,-0.008978347,-0.014401931,-0.0016739841,-0.019312344,0.0035478286,0.016054818,-0.0018481241,-0.0019102511,0.010558202,-0.0056798803,0.019239793,0.013553842,-0.00683076,0.010514057,-0.013339254,-0.013017715,-0.012469083,0.0073325043,0.018860092,0.019387644,0.008170076,-0.0015879524,-0.0017248269,5.7139085e-05,0.011593674,-0.0031532259,0.002288239,0.009389871,-0.008975128,0.013048618,-0.016656946,0.0004791835,0.006904872,-0.0057652416,0.012845075,-0.010611417,-0.005254589,-0.0005415062,0.0075579537,0.00972554,-0.003483264,-0.0017578318,-0.0030778255,0.0130121615,0.0011298296,0.0063071307
0.708,-0.02522833,-0.008341494,-0.003203779,-0.005804891,-0.0105115315,-0.020097505,0.0011279845,-0.012198737,0.00919586,0.003064909,-0.020052072,-0.008130655,0.021149125,-0.01951328,0.024866886,0.016999796,-0.0020943098,-0.0062897,-0.0044278502,-0.012925239,-0.009279443,-0.0053339466,0.0020215504,0.00061778433,0.026848096,-0.013788393,-0.01644572,0.007798797,0.013365325,0.008298386,0.0097604245,0.0009239519,-0.016428735,0.017078863,-0.0070622056,0.0028514618,0.019054603,0.0016675286,0.023945997,-0.022433858,0.0055752555,-0.0016469557,-0.008952062,0.0022675428,-0.017479882,-0.015382474,0.004476758,0.020048184,0.008300208,0.016359322
0.5,-0.022133896,-0.0035856506,0.008989549,-0.0046406784,-0.017269593,-0.018923106,0.0073887226,-0.012258053,0.012935424,0.009878171,-0.007206422,-0.0061656,0.013813655,-0.012872005,0.021939458,0.010039012,-0.0016664509,0.0016990703,-0.0060807792,-0.017625144,0.0009906937,-0.0027952918,0.0036873138,0.010047977,0.019861935,-0.00293433,-0.0071204514,-0.0005207065,0.011404331,-0.011044345,6.820174e-05,0.013545372,-0.0060864603,0.016821196,-0.011140678,-0.002222953,0.025381515,-0.006258942,0.020527173,-0.016382396,-0.0059986115,-0.0010008574,-0.0023119827,-8.361839e-05,-0.01707237,-0.0069117965,0.0043936702,0.018617002,0.0029097854,0.013537081
0.375,-0.011796646,-0.0047090626,0.008360266,-0.004877955,-0.0005759294,-0.019015493,0.003242915,-0.01245331,0.013680594,0.013222346,-0.00417394,-0.0070261452,0.008011185,-0.002911529,0.0057782857,0.020169651,-0.0015486178,0.009279442,-0.010475733,-0.014833815,-0.008254678,0.00030416483,0.0020315223,0.012698543,0.018705286,-0.006057306,-0.013340887,-0.0016338553,0.01246977,-0.010153341,0.008471187,0.01741403,-0.0047950996,0.0058083264,-0.018361662,0.005338187,0.020535784,-0.0073938267,0.016704418,-0.011422994,-0.010835924,-0.006595407,-0.009910902,-0.00047320692,-0.0120292455,-0.0021161337,-0.0043162904,0.020274708,0.005724608,0.011812317
0.396,-0.024587205,-0.010419377,0.0012281676,0.0035102936,-0.0141680585,-0.01657598,0.0017632755,-0.02899806,0.0047691697,0.013369212,-0.012773416,0.003986169,0.013383017,-0.012975182,0.020675315,0.018944398,-0.009784721,0.008528607,-0.004552444,-0.012132928,-0.014030874,0.0015103729,0.014480238,0.022043098,0.021162191,-0.009448368,-0.021460952,-0.0009983805,0.010815175,-0.0017315946,0.011961776,0.018143378,-0.014180331,0.014595133,-0.017513502,-0.003701468,0.020962678,-0.025846945,0.02464066,-0.019832872,-0.006461597,-0.0026964736,-0.008938181,0.0032862101,-0.004282232,-0.01288937,-0.0044238307,0.020862363,0.008239085,0.011558292
0.833,-0.004970816,0.0059918906,-0.0054750117,-0.01101708,-0.019885523,-0.008164454,0.011576162,-0.011898274,0.0074995738,-0.0041147876,-0.018278364,-0.0039369413,0.023608923,-0.00731388,0.021014636,0.012975177,0.002492917,-0.0017466189,-0.008491381,-0.0019510114,-0.016822742,-0.011873656,-0.0020507402,0.016382733,0.021856975,-0.011735721,-0.012605836,-0.0009708874,0.013045712,0.0019054757,0.0063708317,-0.0004908792,-0.011253418,0.00922304,-0.011940838,0.00794197,0.023435313,-0.002169449,0.021970386,-0.0061479975,0.0028625675,-0.016032003,-0.0034040196,0.0076298406,-0.013546187,-0.007379001,0.008657208,0.012568357,0.00061981985,0.014742672
0.292,-0.023866462,-0.016459512,0.007611069,-0.0063058315,-0.015178899,-0.018260796,0.0028589375,-0.014904669,0.011573441,0.012610156,-0.012550001,-0.00093632686,0.016037783,-0.0132562155,0.028760487,0.017379347,-0.012174965,-0.00015735347,-0.005305169,-0.01831714,-0.007660065,0.0036531882,0.012259552,0.01613469,0.028090216,-0.0013114007,-0.02642902,-0.008483431,0.008355602,0.0034179154,0.00764078,0.0121945115,-0.012432156,0.018536927,-0.012040112,0.006806975,0.03387468,-0.021190755,0.021309862,-0.023551133,-0.013694234,-0.005593188,-0.0061359177,0.0011323798,-0.018647887,-0.014395347,0.00062128354,0.020746294,0.011154552,0.013177743
0.521,-0.009716546,0.0024248557,0.0030241706,-0.009094961,-0.008482948,-0.011483421,0.018963939,-0.013410738,0.0057773837,-0.010796974,-0.011118242,0.0003136894,0.010919323,-0.010556976,0.009006871,0.01114697,0.012462909,0.0065880837,-0.015165411,-0.005572238,0.0022980035,-0.0069127874,0.0007372049,-0.0055940617,0.015478609,-0.0076958984,-0.00572559,0.0056936704,0.008673205,-0.0018763882,0.0024645096,-0.008174862,0.006942816,0.000108629,-0.01777571,0.0060056653,0.0048487354,0.0077384603,0.011216238,-0.016599204,0.0022348952,-0.0084509915,-0.005473234,0.0037545478,-0.0068134707,-0.002227205,0.005081618,0.019633891,-0.002074352,0.008309057
0.208,-0.014333513,-0.010611664,0.007913715,0.0043358374,-0.012419027,-0.014094236,0.000572335,-0.00644833,0.014670035,0.012461943,-0.0017238806,0.0010277564,0.013274908,-0.004902613,0.014179488,0.0097788535,-0.020190487,0.010845859,0.0048378604,-0.015964597,-0.007886315,0.00229356,0.012022339,0.021052122,0.0105079105,0.005969422,-0.011059017,-0.0023571425,0.006543991,-0.014498529,0.013344606,0.015540974,-0.007525495,0.0019137565,-0.0013476193,0.0023537893,0.013688595,-0.014222335,0.013028277,-0.01272174,-0.012908621,0.0031792114,-0.013039897,0.0029465526,-0.00286385,-0.0049786777,-0.007413865,0.012633715,0.0037308298,0.008850139
0.3,-0.008741456,-0.017595641,0.009502767,-0.0062023094,-0.013287584,-0.012623414,-0.0009200083,-0.008000237,0.012673998,0.014201346,-0.002476299,0.0041623996,0.008977253,0.00069331087,0.013619264,0.006923611,-0.008255186,0.0055069514,-0.00061083934,-0.01473213,-0.005334702,0.004151438,0.017526938,0.011560765,0.013740984,-0.0062901853,-0.013801623,0.004362854,-0.00018621003,-0.0020124384,0.008072818,0.01018248,0.0038016457,0.0074864216,-0.010500223,-0.0009133785,0.023514112,-0.014859512,0.008485011,-0.009636578,-0.008298051,0.0023714646,-0.0127963275,-0.0052197976,-0.009538334,-0.0128641445,-0.002619568,0.0077460674,0.008427796,0.0018128084
0.354,-0.020229103,-0.012429014,0.00829849,-0.0029906256,-0.018434085,-0.018557303,0.00028425502,-0.01771658,0.008108751,0.018981924,-0.008305166,-0.0066272994,0.018659666,-0.00517477,0.029661894,0.026235715,-0.016875884,0.0039383126,-0.002199352,-0.016814874,-0.009797976,-0.004830599,0.0146427415,0.020996643,0.024058936,-0.0019913758,-0.019656178,0.0056871907,0.019026384,-0.0010098973,0.0092372075,0.011253013,-0.0044481116,0.013055386,-0.011419388,7.4571e-06,0.024093943,-0.019466298,0.025544781,-0.017165314,-0.016371591,-0.00090796687,-0.012080143,0.0019191627,-0.0131641645,-0.017282497,-0.0069768983,0.027532807,0.014908444,0.011994775
0.354,-0.023091102,0.001794021,0.006379682,-0.006108044,-0.012743949,-0.020890905,0.0047551943,-0.015418048,0.017004784,0.0052535166,-0.013470047,-0.011935369,0.0123408595,-0.014677508,0.017686645,0.020950027,0.0015357336,0.005987428,-0.013488818,-0.015506635,-0.012300666,-0.006378794,0.0055336277,0.016937802,0.01594323,-0.001796687,-0.006213772,-0.0032787407,0.017044537,-0.008767147,0.00643164,0.010481098,-0.0132750925,0.009072715,-0.024462083,0.0017359606,0.021583278,-0.012953423,0.016963977,-0.016782563,-0.0049520256,-0.00685398,-0.0062941937,0.0036108717,-0.020865958,-0.002806046,0.006440728,0.016182605,0.0008504032,0.010774284
0.396,-0.012084185,-0.0098749455,0.0045754532,-0.002347567,-0.0010985051,-0.015635999,0.0074200924,-0.0112935975,0.0046746326,0.0072393264,-0.004680714,0.002592563,0.0036609746,-0.014677942,0.008028068,0.0060310317,-0.0035200221,0.013921128,-0.0004003407,-0.007468966,-0.004580349,0.0010722792,0.013025846,0.012285046,0.012552529,-0.0067115603,-0.009160964,0.014529088,0.008967511,-0.005398067,0.011929051,0.0037549096,-0.0018034261,0.001593796,-0.009670462,-0.002226832,0.008450588,-0.014816035,0.0075908313,-0.008548767,-0.012893217,0.00055945467,-0.0024399767,0.0064147506,-0.0039694295,-0.007411908,-0.0023008075,0.010694341,0.0021555454,0.004469874
0.685,-0.012855798,-0.004840253,-0.0018603322,0.00024961535,-0.0073364554,-0.004492908,0.0021582984,-0.010888571,0.006232482,-0.0014133459,-0.004463816,-0.007101596,0.013147542,-0.00961449,0.022848545,0.014956252,0.0013521807,0.012954491,-0.0015183839,-0.00585606,-0.013013944,-0.0005295272,0.006159707,0.003736561,0.021982292,-0.0026400366,-0.008783859,-0.001940281,0.012668268,-0.003933103,0.008996255,-0.002808797,-0.013396012,0.01668107,-0.009780921,0.0064501567,0.015095567,-0.004248815,0.025137855,-0.013994991,-0.0037846891,-0.010634843,-0.0058086757,0.008019152,-0.0104715545,-0.015308471,0.009677587,0.01052821,0.007931106,0.0114514595
0.417,-0.02424969,-0.010872211,-0.0011599744,-0.013116539,-0.01582035,-0.018108713,-0.0027102707,-0.012583747,0.007317752,0.011648598,-0.007920241,-0.002792875,0.019744271,-0.008535545,0.030551549,0.022645347,-0.015593049,0.013429099,-0.009309331,-0.014140198,-0.012253057,-0.010432583,0.015090333,0.0074793836,0.0258032,-0.0017159983,-0.009047431,0.008276505,0.017487211,0.0012583946,0.0035869428,0.0145117575,-0.002559903,0.024116522,-0.010096799,0.004171841,0.025445068,-0.0070616873,0.023251308,-0.01013914,-0.018995732,-0.0100782495,-0.010430302,-0.001356874,-0.01816025,-0.020105222,-0.0058060787,0.022849359,0.011955888,0.017922202
0.479,-0.0048626056,0.013275069,-0.0052288896,-0.010526965,-0.02731357,-0.007834444,0.01641563,-0.008289937,0.009614915,-0.0049354476,-0.019719565,-0.00065641606,0.016283112,-0.02484246,0.017078636,0.021104941,0.004180107,-0.0042772894,-0.006168736,-0.0025104152,-0.008870085,-0.011043963,-0.0069911894,0.004954478,0.0020728628,-0.007718314,-0.002568122,0.004446388,0.018117718,0.004419144,0.004036406,-0.0011458567,-0.005241396,0.0033840619,-0.01842264,0.009967908,0.007734845,0.0057477634,0.018533096,-0.014020599,0.007966133,-0.00579584,-0.005557942,0.0011838712,-0.009957161,-0.0021883924,0.019951353,0.007483052,-0.0017986116,0.016884005
0.333,-0.008717808,0.012105865,0.00058474543,-0.011743603,-0.005998249,-0.006359462,0.017873226,0.0033366522,0.0041796183,-0.008497898,-0.014577661,-0.005837842,0.0063068727,-0.0081997905,0.015525745,0.012439117,0.008480691,-0.0061219484,0.001273474,0.0010794367,-0.0024169632,-0.018814333,-0.003851469,0.006043582,0.009740781,-0.010546071,0.0075026453,0.010953916,0.008231029,-0.003651442,0.0051411698,-0.00492767,-0.0068177083,0.0068883137,-0.0019590885,0.0031490969,0.0104239015,0.0009803077,0.012374809,-0.0023225234,0.0047266087,-0.011201734,0.0061971396,0.0055089495,-0.011761202,-0.00013154195,0.0049716425,0.013757598,-0.0030395081,0.010440888
0.854,-0.025307966,-0.015595151,0.00063564203,-0.019103661,-0.023889769,-0.01791201,0.005352024,-0.01095446,0.008102385,0.008863771,-0.013181678,-0.012255253,0.019314378,-0.01341601,0.033631448,0.027970256,-0.0089412425,-0.002012835,0.0038098441,-0.016868781,-0.018066011,-0.0011327624,0.008744281,0.030122643,0.034059636,-0.016844086,-0.017259639,-0.00914548,0.019562794,0.004039269,0.013882583,0.012365319,-0.02387502,0.019440033,-0.023591485,0.013050292,0.028476467,-0.0058484864,0.039035838,-0.031766172,-0.0046031172,-0.015893143,-0.00645601,0.008510312,-0.021057734,-0.013407535,0.0035132018,0.031817015,0.005790697,0.020490777
0.87,-0.033225823,-0.021698799,0.0026505522,-0.008228184,-0.027048882,-0.02408208,0.00031825146,-0.024063045,0.012032976,0.01746738,-0.012984609,-0.014112796,0.024131717,-0.01263115,0.044775322,0.03469185,-0.012176304,0.004845276,-0.005461465,-0.020070367,-0.02495645,0.00022857032,0.016029863,0.03684712,0.037361033,-0.0095901145,-0.02688948,-0.0059754555,0.022053687,0.0020600709,0.014990131,0.022138076,-0.022462938,0.03122894,-0.018442865,0.006198541,0.0341845,-0.022785604,0.04112931,-0.03396913,-0.013204231,-0.011622688,-0.005643948,0.0033402925,-0.025297428,-0.019886084,-0.0018435272,0.038648162,0.015015598,0.022530196
0.466,-0.034827437,-0.032078646,0.0046560564,-0.0047574434,-0.024506329,-0.027156334,-0.003943828,-0.017187571,0.012520675,0.027494457,-0.0055332338,-0.006101619,0.021263141,-0.010955933,0.03822254,0.033458017,-0.023448462,0.011538973,-0.00075860263,-0.022564935,-0.02293548,0.0038238629,0.025193749,0.030818492,0.036571942,-0.0052850973,-0.026585039,-0.005068418,0.020271417,-0.0003363979,0.017901022,0.023410164,-0.018438432,0.028561959,-0.020280251,0.0029900968,0.035710588,-0.027266443,0.031662505,-0.030371705,-0.018284757,-0.006140898,-0.007597786,0.006546386,-0.02230203,-0.02623129,-0.008191366,0.030675875,0.017453784,0.014075807
0.312,-0.02263862,-0.018941801,0.012622894,-0.0003796189,-0.00934671,-0.017431732,0.008489762,-0.011766697,0.012032457,0.015414552,-0.0002148503,-0.007517843,0.0157564,-0.005707973,0.027068593,0.020543944,-0.011435014,0.009515836,-0.0032002744,-0.015458519,-0.0143740205,0.0025694277,0.024699168,0.020621747,0.022771033,0.006592179,-0.016923051,-0.002896789,0.0051851356,0.010359804,0.008325959,0.015636457,-0.012865701,0.011324432,-0.011642827,-0.0011472317,0.020455064,-0.014801367,0.020525126,-0.0226913,-0.011869461,-0.004836665,-0.0007205638,0.0041248566,-0.008778656,-0.009863154,-0.0061383904,0.012509851,0.015949905,0.011476374
0.558,-0.027992677,-0.011038447,0.006665712,-0.0062868227,-0.016808694,-0.017677018,0.00218236,-0.016269315,0.019474337,0.007036013,-0.010626332,2.0210282e-06,0.022532813,-0.009030211,0.018689945,0.021999985,-0.01172675,-0.0009320834,-0.0060115876,-0.017196191,-0.00927973,-0.0051413993,0.010650891,0.009016317,0.02494921,-0.009153096,-0.015738294,0.0023222403,0.014954866,-0.0021822613,0.009439225,0.0087491125,-0.009705543,0.016849447,-0.015435333,0.007346392,0.025808323,-0.0125668775,0.027312333,-0.01648056,-0.007669282,-0.0081452,-0.004499402,-0.002489001,-0.01132622,-0.019360319,-0.0019129592,0.020849284,0.0070870738,0.012605781
0.453,-0.020712852,-0.004964919,0.0072861835,-0.0024248618,-0.012083653,-0.011112662,0.009466806,-0.010169879,0.007693959,0.004115141,-0.008649308,-0.002379256,0.020578483,-0.007501472,0.02091309,0.020908104,-0.0034459927,0.004507878,-0.0033067013,-0.013672005,-0.009695851,0.0017967147,0.007257254,0.017875278,0.021173416,-0.005856971,-0.009811307,5.282869e-06,0.020361872,-0.00049171236,0.0011909087,0.012959934,-0.012449008,0.017184757,-0.014555757,0.006792182,0.012881786,-0.013584405,0.025648933,-0.024173306,-0.0023784258,-0.0016415468,-0.0007097263,0.013578153,-0.011911906,-0.012181066,0.00076276116,0.018771678,0.008789678,0.014315736
0.562,-0.017284676,-0.009167931,-0.005244022,-0.005363958,-0.01561826,-0.018211719,0.008520604,-0.007384049,0.0102113765,0.0093040215,-0.008596361,-0.010695447,0.005278208,-0.006984665,0.026236998,0.021168426,-0.0016788701,0.0017846053,-0.001536822,-0.007370051,-0.012407723,-0.0065106093,0.016873838,0.025987562,0.016538676,-0.007812198,-0.014048452,-0.0045185424,0.008650688,-0.0016688256,0.008763713,0.004642389,-0.004470563,0.0038088108,-0.015126126,0.006670499,0.02439074,-0.007111259,0.023183648,-0.020713229,-0.001289234,-0.010875607,-0.008328009,0.01025784,-0.018540338,-0.012083108,0.0046101557,0.018792586,0.0039138477,0.010475301
0.5,-0.014389397,-0.009065366,-0.0062174993,-0.004661903,-0.014789498,-0.008592044,0.003649889,-0.002834296,0.0130145205,0.0042907638,-0.0021328758,-0.007971593,0.0046361224,-0.011109685,0.02321772,0.023920726,0.0003727167,0.0029232479,-0.0021138543,-0.014960671,-0.011515986,-0.0092455,0.005574562,0.010080538,0.018875808,-0.0057241106,-0.0042027426,0.00086558587,0.016246816,-0.0057633836,0.0018405077,0.006458837,-0.002153139,0.003167969,-0.005406279,0.007880524,0.015690979,-0.0026788153,0.013830752,-0.018271472,-0.0039773853,-0.0050522643,-0.004901087,0.0041823573,-0.013156228,-0.005994508,0.008044681,0.02029074,-0.0060979,0.015540443
0.214,-0.021203015,-0.018837078,0.014167782,0.003991467,-0.009506521,-0.021837007,-0.0034287123,-0.014935361,0.004302271,0.017249022,-0.0003069485,-0.0030030373,0.0075119995,-0.014579372,0.015481007,0.016976343,-0.0040732715,0.006597798,-0.0025876013,-0.012742772,-0.0033496162,0.002884942,0.008118403,0.0092881415,0.012711655,-0.0038805366,-0.011627441,0.0021124613,0.016387349,-0.0074925483,0.008092014,0.0090450365,-0.0069745216,0.00614448,-0.012870887,0.0004892314,0.018759508,-0.016762683,0.015819892,-0.014100539,-0.0033481193,0.006081314,-0.002793958,-0.0010623448,-0.01209052,-0.013490514,-0.0063270717,0.023284195,0.007612703,0.009398097
0.68,-0.01290669,0.0034534482,0.000102437916,-0.010169576,-0.018378029,-0.022178216,0.023736058,-0.009571283,-0.00441872,-0.0038071603,-0.0110611245,-0.005140172,0.015352236,-0.020060726,0.012171799,0.02337355,0.005932994,0.00091738615,-0.005340247,-0.012447101,-0.004055644,-0.0055838516,-0.00047952041,0.009042353,0.027061945,-0.01850123,-0.0076077026,4.1114865e-05,0.011471213,0.006870455,0.008197589,0.010465309,-0.010540678,0.016543243,-0.009274352,0.015495417,0.020095393,0.00046775234,0.023654645,-0.017668089,-0.004693701,-0.014495111,0.0006285985,0.001990981,-0.016734412,-0.010585493,0.01642202,0.015110496,-0.004995672,0.023384126
0.354,-0.034853503,-0.025005206,0.0037660568,-0.0032443623,-0.027780736,-0.026835097,-0.0013282262,-0.020562775,0.013766814,0.023253364,-0.0055907043,-0.0076862923,0.02023614,-0.011135131,0.035918508,0.026593937,-0.020163825,0.012440473,-0.00053260894,-0.0224597,-0.028917955,-0.0029088007,0.02189832,0.033590943,0.033759,-0.011114504,-0.022551835,-0.00711287,0.01941813,0.0013488939,0.013112957,0.025016487,-0.014707061,0.017762737,-0.017969359,-0.0011491836,0.03233559,-0.028246192,0.022659555,-0.029400438,-0.015091006,-0.007044596,-0.014146771,0.007855432,-0.023790745,-0.026690012,-0.0036164853,0.02958411,0.019499468,0.009207297
0.479,-0.016704395,-0.0037103263,-0.0036621387,-0.006439086,-0.024301874,-0.019970054,0.012962546,-0.008775076,0.0002573792,0.0083821,-0.021924786,-0.0059637586,0.014250445,-0.012492656,0.025762415,0.019054445,0.001182756,-0.0017365485,-0.005006817,-0.011268073,-0.0045768884,-0.007444734,0.005471918,0.015038699,0.020487845,-0.011981379,-0.01548858,-0.0017479339,0.015739363,0.006063568,0.006519991,0.0063730595,-0.014122106,0.013906625,-0.012351957,0.005524524,0.01805118,-0.00999659,0.020283008,-0.01614969,-0.007972206,-0.008084041,-0.0065974016,0.0027894736,-0.012311238,-0.01353462,-0.0020905612,0.01800222,0.0020936234,0.009309405
0.521,-0.014179987,-0.00779523,0.006049034,-0.009274593,-0.021131229,-0.011864591,0.0072706034,-0.014762567,0.016484246,0.010955725,-0.01175648,0.0012783154,0.001929179,-0.01683543,0.02221111,0.020513244,-0.0015505893,0.00659381,0.00042250426,-0.0038437895,-0.009716129,-0.003739194,0.0013252478,0.01367049,0.01969727,0.0011063698,-0.017117392,-0.005734425,0.01796666,-0.0030848882,0.016981127,0.016483473,-0.012378441,0.013070928,-0.019194065,0.0010614379,0.01654377,-0.009550021,0.02521934,-0.014487065,-0.007417428,0.0005994785,-0.00767119,-0.00436043,-0.016199915,-0.0047017676,0.006432402,0.019181345,0.00053599884,0.010246458
0.604,-0.02544025,-0.008251893,0.0011909951,-0.0053114416,-0.011184783,-0.01906193,0.0026882037,-0.012878994,0.015831936,0.0057849316,-0.01551711,-0.008774493,0.018279098,-0.009820272,0.024684593,0.01613693,0.0048050974,0.015184701,-0.004943456,-0.009702643,-0.011729683,-0.004803396,0.010900047,0.019154934,0.014333489,-0.009020242,-0.011837112,0.0036102778,0.017289309,-0.0031004327,0.0035830236,0.0046685617,-0.008017264,0.010331076,-0.019506134,0.0066401255,0.02186514,-0.008664299,0.024984766,-0.014743711,0.0040814606,-0.011285942,-0.007093652,0.007936431,-0.008644596,-0.011422038,0.0052762157,0.021764325,-0.0019791527,0.011827296
0.271,-0.013982887,-0.0050513423,0.006743498,-0.00046755592,-0.0100414455,-0.02004956,0.011176428,-0.015801327,0.002513767,0.008817464,-0.009114563,-0.0019713035,0.014763927,-0.0025045103,0.015642488,0.014461621,-0.002865706,0.010165051,-0.013206697,-0.0119009055,-0.00092844747,0.0028109704,0.0069784713,0.0058194813,0.023855362,-0.008419451,-0.019233923,0.0006410385,0.011851688,-0.002248348,0.008908408,0.012549026,-0.010363837,0.013846873,-0.012314945,0.0014398145,0.023802852,-0.014248068,0.022836624,-0.016820544,-0.008791314,-0.00892221,-0.00015021139,0.00018201943,-0.011961645,-0.013239348,-0.0010090782,0.01934727,0.0009352226,0.015028877
0.521,-0.04331868,-0.03576024,0.007028469,-0.00603526,-0.031951502,-0.031053962,-0.0037332848,-0.026954927,0.018828621,0.02930363,-0.00817771,-0.011846015,0.027062992,-0.014287735,0.04743474,0.036547612,-0.027571412,0.0072790184,-0.0037388706,-0.03114921,-0.030798415,0.0023324224,0.028970568,0.04354457,0.045806345,-0.0067048455,-0.028876878,-0.008658256,0.022502251,0.002302376,0.019733358,0.03218058,-0.025031822,0.03198423,-0.023827955,0.0021432724,0.03926037,-0.03581501,0.03837437,-0.040139727,-0.020406045,-0.005883062,-0.007825033,0.006962973,-0.026696155,-0.029058095,-0.008343093,0.036235236,0.025729768,0.017314129
