Unnamed: 0,count,hate_speech,offensive_language,neither,class,Tweet,anger_gpt_score
2188,3,0,0,3,2,*Searches my yellow pages app for the nearest Jack In The Box*,0.1
2189,3,1,2,0,1,*Sings* I killed that pussy she died with her eyes open!,0.8
2190,3,0,3,0,1,*Teachers call you a pussy for not doing senior skip day*,0.7
2191,3,0,1,2,2,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,0.1
2192,3,0,3,0,1,*bitch breathes* me: could you not?,0.7
2193,3,0,1,2,2,"*chops* RT @Tweets2Sweet *does bird call, flaps hands*",0.1
2194,3,2,1,0,0,"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*""",0.98
2195,3,0,3,0,1,*karate RT @SirAsshole: Karrenchi still a bird ass bitch,0.8
2196,3,0,3,0,1,*live ... lol what's wrong with these bitches man http://t.co/ZJYxCI9Ram,0.8
2197,3,1,2,0,1,*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.,0.7
2198,3,0,3,0,1,*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*,0.5
2199,3,0,3,0,1,*pops that pussy for singles*,0.85
2200,6,0,6,0,1,*pregnant crazy bitch wus the answer we were looking for...,0.8
2201,3,0,3,0,1,*puts people/bitch face on*,0.7
2202,3,0,0,3,2,*rubs hands like bird man,0.2
2203,3,1,2,0,1,"*scrolling through fb* some hoe says ""need a man 2 cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!",0.85
2204,3,0,0,3,2,"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback",0.6
2205,3,0,0,3,2,*waits for Fanduel to hit me with the jig*,0.2
2206,3,0,3,0,1,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me""",0.7
2207,3,0,2,1,1,"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon.""",0.2
2208,3,2,1,0,0,",@KiroGx me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga",0.5
2209,3,0,2,1,1,",@musclezauber why not animal crackers. i want animal crackers shaped like master chiefs and trolls and gun's and shit, thatd rule.",0.2
2210,3,2,1,0,0,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,0.9
2211,3,0,3,0,1,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?,0.9
2212,3,1,0,2,2,"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?",0.8
2213,3,0,3,0,1,. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.,0.7
2214,3,0,3,0,1,... I just feel bad for the women that continually flock to such darkness. Thugs talk the big talk to simple minded hoes and to their own.,0.9
2215,3,0,3,0,1,"... but bitches catch feelings after, all the damn time.",0.65
2216,3,0,3,0,1,... lol nah hoes we dealt with it so will y'all &#128128; http://t.co/RXTJwwKfHJ,0.1
2217,3,0,3,0,1,..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now,0.9
2218,3,0,2,1,1,....is now tweeting from a tablet....baller bitch!,0.2
2219,3,3,0,0,0,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be,0.9
2220,3,0,3,0,1,...and I'm goin back to school.. only for the hoes and a class or two,0.2
2221,3,0,3,0,1,...but if a SHOW about #Obama was called #Whitish ..........y'all motherfuckers would cry #racist like lil bitches. #Blackish,0.5
2222,3,0,3,0,1,...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.,0.2
2223,3,3,0,0,0,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker",0.95
2224,3,0,0,3,2,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces",0.0
2225,3,0,0,3,2,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA,0.0
2226,3,1,2,0,1,.@Buckm00se really does talk like a buck nigger,0.98
2227,3,0,0,3,2,.@CoryBooker is running around town delivering food to people. If he takes out the trash too he is the perfect boyfriend.,0.2
2228,3,0,0,3,2,".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?",0.4
2229,3,0,0,3,2,.@RashaanSalaami doesn&#8217;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?,0.2
2230,3,0,3,0,1,".@SarahPalinUSA Wow, ""impeachment."" Look at you using your Vocab Workshop words. Guess we were only half wrong about you being a dumb cunt.",0.8
2231,3,0,0,3,2,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV",0.1
2232,3,0,3,0,1,".@TheRevAl Hey you race baiting FBI informant bitch, where's your punk ass speaking for justice on this? http://t.co/3OcxPxlYdt",0.9
2233,3,0,0,3,2,.@agie_sweet36 @VedanteBreh12 @TravelNevada Try visiting @thewashoeclub at night for a real spook!,0.0
2234,3,0,0,3,2,".@dawnbazely Thank you, Dawn. I see our state bird graces your avatar...",0.2
2235,3,0,1,2,2,.@everSoTweetly4u Klain's real (sole) job is to dampen down the mushrooming bad PR and political fallout heading into Nov election.,0.5
2236,3,0,0,3,2,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know,0.1
2237,3,0,0,3,2,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market,0.4
2238,3,0,3,0,1,".@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch.",0.85
2239,3,1,2,0,1,.@rustyrockets with Putin pushing for land and China completely revamping their armed forces? You're a fucking retard. Stay out my country.,0.9
2240,3,0,3,0,1,1 baby Momma no bitch no wife like PAC u need a thug in ya life,0.3
2241,3,0,3,0,1,1 good girl is worth 1000 hoes,0.2
2242,9,0,8,1,1,1 loyal girl &gt; 1OO hoes,0.4
2243,4,0,4,0,1,1 more day bitches!!!!,0.8
2244,3,0,2,1,1,1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe,0.2
2245,3,0,3,0,1,1 thang i know these bitches come n go so keep em out your bussiness,0.6
2246,3,0,2,1,1,1 time for the lonely hoes watching #Scandal re runs,0.1
2247,3,0,0,3,2,"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that",0.1
2248,3,0,3,0,1,1) Vader is a Sith. Not a Jedi. Duh. 2) Vader is also a whiny bitch. 3) YODA IS MOTHERFUCKING YODA. #micdrop,0.6
2249,3,0,3,0,1,"1, 2, 3, 4, 5 I&#8217;m too drunk to walk, let&#8217;s drive. I got bitches with me all night And the party don&#8217;t start 'til the drugs arrive #Loaded",0.9
2250,3,1,0,2,2,1-100000 You are a semi-evolved monkey that is desperately searching for validation and meaning in life. BBQd you'd be ok with mango salsa.,0.6
2251,3,0,1,2,2,1-800-slap-a-hoe,0.8
2252,3,0,2,1,1,"1. Pretty close &#8220;@Rosegoldracks: 0 trash ass nigga
@07Cannon: &#8220;@Rosegoldracks: Quote this and I'll guess your body count&#8221;&#8221;",0.8
2253,4,0,0,4,2,"10 RT @ParadoxicalMike 1.5 RT @iDavey On average, 2. But I can be an 8 when need be. ""@SinsOfMyFather_ On a scale of 1-10 how ghetto are u?""",0.45
2254,3,0,3,0,1,100 days til Christmas bitches,0.2
2255,3,0,3,0,1,100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches,0.2
2256,3,1,2,0,1,100s 50s 20s yea I like my money in order bad Asian bitch yea she look just like Kemora,0.8
2257,3,0,3,0,1,108 MIL RT @SooMajor: And its cause of Romo bitch ass Dez &amp; Witten not eating,0.9
2258,3,0,3,0,1,"11/19 w/ @anjahlamarie - the depot 
12/19 - a pussyfootin xxxmas (hoe hoe hoe motherfucker santa claws is coming to town)",0.6
2259,3,0,1,2,2,12 oz arizona's trash,0.2
2260,3,0,3,0,1,"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;",0.6
2261,3,0,3,0,1,"13% shy
65% bitch
22% homosexual",0.7
2262,3,0,1,2,2,1300 for the eggs sunny side nicca .. @EastsideDame,0.4
2263,3,0,3,0,1,15. Did twitter ever get you pussy/dick,0.8
2264,3,0,3,0,1,18 year old pussy tastes like hope.,0.9
2265,3,0,3,0,1,18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563;,0.9
2266,3,1,2,0,1,187 how I'm killin these hoes,0.9
2267,3,0,0,3,2,1996 and 1999 World Series Rematch: #Yankees #Braves,0.0
2268,3,0,0,3,2,1X - The yellow tower by Gilbert Claes http://t.co/qc5IF6G4fG,0.0
2269,3,0,3,0,1,1st game of Fall 7s.. finna kill some hoes,0.75
2270,3,0,3,0,1,1wayhustle come get signed bitch we self paid.,0.4
2271,3,0,0,3,2,2 #iubb games when im in #bloomington #btown how good is that?! #ncaa #basketball #college #Indiana #iu #hoosiers,0.0
2272,3,0,0,3,2,2 adult human skulls found in trash http://t.co/VcsNP9ejV9,0.8
2273,3,0,3,0,1,"2 bad bitches, 3 glocks, 4 choppas",0.7
2274,3,2,1,0,0,2 beer queer,0.3
2275,3,1,2,0,1,2 faced bitch,0.9
2276,3,2,1,0,0,2 hoes 1 dyke,0.75
2277,3,0,3,0,1,2 or 3 hoes for everything &#128527;&#128520;&#128526;,0.75
2278,3,0,3,0,1,"2 thangs my bitch can't say, ""I'm broke"" n ""ha period late""",0.5
2279,6,1,4,1,1,2 year starting on me on the street... so i put a fag out on him. #funnyguy,0.7
2280,3,0,3,0,1,2+2 not knowing wtf it is bitch,0.6
2281,3,0,3,0,1,2012-2013 seniors were chill as fuck. this years seniors are basic ass bitches,0.7
2282,6,0,6,0,1,"20k tweets hoe, I'd like to thank all my supportive fans &#9996;&#65039; more tweets to come.",0.1
2283,3,0,3,0,1,21- you a bitch but you my bitch so we hella chillin. also thanks for tolerating me and being my friend.,0.1
2284,3,0,0,3,2,22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,0.25
2285,3,0,3,0,1,24_rozay_idgt mad cuz Twan fuck his bitch&#128514; http://t.co/GoyZfOU46I,0.8
2286,3,0,3,0,1,270 on flappy bird suck my dick and lick my balls #swag,0.9
2287,3,1,2,0,1,"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches",0.4
2288,3,0,3,0,1,2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these bitches hittin me up &#128530;&#187;,0.8
2289,3,1,2,0,1,2k coaches are retarded who would put a 5'10 point guard at the 3 tho.,0.8
2290,3,0,3,0,1,3 millionaires just walked in why you tripping bitch you paid for the fight ? Lmao,0.2
2291,3,0,2,1,1,"3 things i cant stand while dealing with a bitch! 

A. HIT FEET
B. STANK ASS BREATH
C. SKANK ASS WAYS",1.0
2292,3,0,3,0,1,3 years today I was a fucking retard and fell in love. Why was I so stupid? Wish I was coldhearted. #neverlovingsomeoneagain #dontneedanyone,0.8
2293,3,0,3,0,1,3-0-0 bitches fuck wid me,0.9
2294,3,0,1,2,2,30 mins for @natezoo919 n @greco_joel to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip,0.4
2295,3,0,3,0,1,"300 bitch we hot, we done took flight !",0.8
2296,3,0,3,0,1,"35-11.

Touchdown with :28 on the clock.

Michigan some hoes.",0.75
2297,6,0,6,0,1,"37- no, i dont like hoes",0.5
2298,3,0,3,0,1,4 fat hoes ina caddilac. U can tell they jus lost dey luxury car ride virginity#hoes too happy lmao,0.95
2299,3,3,0,0,0,"4 old hoes, a ponk, and a dyke outchea having ""girl talk""",0.85
2300,3,0,3,0,1,"4 stacks for the heels on my bitch feet, car seat still smellin like 10 keys.. Tell the plug that I'm lookin for a increase..",0.3
2301,3,0,0,3,2,"4&#8419;2&#8419;0&#8419;

moke up",0.0
2302,3,0,3,0,1,40 mins. Until that bitch drop,0.8
2303,6,0,6,0,1,416 we know ya bitch @kendricklamar,0.8
2304,3,0,3,0,1,4th RT @MayaAngelouFRO: Beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for 5 years.,0.9
2305,3,0,3,0,1,4th and long bitches,0.8
2306,3,0,0,3,2,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",0.1
2307,3,2,1,0,0,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;,0.75
2308,3,0,0,3,2,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!,0.8
2309,3,0,0,3,2,5SOS is trash,0.8
2310,3,0,0,3,2,"5am: Whizzing crackers! My cats got into the @Ritzcrackers &amp; are now playing 'hockey' with them. Lol.
#crazycats http://t.co/A5ZBVDXapx",0.1
2311,3,0,3,0,1,5s are ugly thot bitch shoes,0.95
2312,3,0,3,0,1,5sos be like: come hang out with us!! but not if u fugly. oh and side hoes to the left thnx.,0.9
2313,3,0,3,0,1,5thharmony user followed then unfollowed me what a prude ass hoe,0.9
2314,3,0,3,0,1,"6' 217 on these hoes. I am not fat.

I'm big boned.

hehehehehe.",0.3
2315,3,0,3,0,1,6:07 AM .. Bout to match up wit dis nicca #DonnyDinero,0.2
2316,3,0,3,0,1,"7 pounds never fails to make me cry. Im not bitch, I just relate to it",0.3
2317,3,0,3,0,1,7 years later and this bitch STILL didnt learn her lesson. lol I remember she was the first major nude leak of this generation,0.95
2318,3,0,2,1,1,7:15 needs to hurry up . It's chilly in this bitch,0.55
2319,3,0,3,0,1,8/10 of the girls u went to hs with look horrible now but don't wanna believe it....I'm bout to piss them Facebook hoes off with this,0.8
2320,3,3,0,0,0,"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz",0.6
2321,3,0,0,3,2,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF,0.0
2322,3,0,0,3,2,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/VIWMjjJxOT,0.2
2323,3,0,2,1,1,90 percent yo bitch with me 100 percent that scrap with me,0.8
2324,3,1,2,0,1,90% of niggas goofy and act like bitches,0.9
2325,3,0,0,3,2,"93 feature car

1 of 1503 yellow and black feature car. buck tag is on the radiator support. 67,3xx miles,... http://t.co/1nkNfZqBo9",0.0
2326,3,0,3,0,1,"934 8616
i got a missed call from yo bitch",0.2
2327,3,0,2,1,1,"95% of the truly talented people i've come across are retarded professionally. 95% of the awful, untalented people are on point and polite..",0.6
2328,3,0,0,3,2,99 percent of the trash we dump in the sea is missing. This is not a good thing &#8594; http://t.co/CwC2LWCV3T http://t.co/Y0kt02HLm1,0.6
2329,3,0,3,0,1,99 problems but a bitch ain't 1,0.4
2330,3,0,3,0,1,99 problems but a bitch ain't one,0.3
2331,3,0,0,3,2,":) ""@PeterDavidsonII: At some point, we need to discuss how delicious the vegan brownie from @busboysandpoets on u St. tastes!""",0.0
2332,3,0,3,0,1,":/ well that sucks that Kobe is out now... he's still filthy, you can hate him all u want but if you dont have respect for him, ur retarded",0.5
2333,3,0,3,0,1,===&gt; RT @kylegotjokes: All good pussy comes with a price tag,0.85
2334,3,0,3,0,1,@ me bitch,0.9
2335,3,0,3,0,1,@ me tho &#8220;@_Mashphatrabbit: This bitch wants to be included so fuckin baldly bruh!!!!&#8221;,0.85
2336,3,0,3,0,1,@ the chick who is gorgeous and so fine but her pussy stinks,0.8
2337,3,0,3,0,1,@ the person who significant other a hoe and you the s/o cheating,0.9
2338,3,0,3,0,1,@01TakesTheLead no bitch I had to use my whipers!!,0.9
2339,3,0,1,2,2,@05235fd083ad408 hick yes,0.75
2340,3,0,3,0,1,@05proFESSOR ... That's what happens when your getting pussy. Pussy or Twitter? Seems like a clear cut choice to me. Hahahaha,0.65
2341,3,0,1,2,2,"@05proFESSOR Charlie Sheen could coach better than Crusty Dusty. Yeah they hired Bryan Price, the pitching coach",0.2
2342,3,2,1,0,0,@05proFESSOR I bet he's a Starbucks queer,0.9
2343,3,0,3,0,1,@0beytheLAU @Huntermoore bitch you gross as fuck touchin them saggy titties,0.95
2344,3,0,3,0,1,@0ddment I could fuck a bowl of graham cracker cereal,0.8
2345,3,0,3,0,1,@0hallis0n bitch caught a body about a week ago. Everybody catching bullet holes.,0.8
2346,3,0,0,3,2,@0xabad1dea Hard to QA? Time is also a pain to mock out in unit tests...,0.2
2348,3,0,3,0,1,@1000gramsBee bitch,0.9
2349,3,0,3,0,1,@10HSW @myluca01 @DenisGorman nothing like waiting till the last game of the season to peddle it shit website #heeb,0.7
2350,3,0,3,0,1,@10x90 @fucktyler fugly loose hoe,0.8
2351,3,0,0,3,2,"@1Corinthians126 #BlessJesus Yes,#Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections.",0.85
2352,3,0,1,2,2,@1Corinthians126 #BooksOfGodWidom Proverbs 1:26 I also will laugh at your calamity; I will mock when your fear cometh;,0.8
2353,6,0,0,6,2,@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus,0.0
2354,3,0,0,3,2,@1Corinthians126 #Jesus Genesis 2:19 Out of the ground the LORD God formed every beast of the field and every #bird of the sky #Initiating,0.1
2355,3,0,3,0,1,"@1D_NIPPLES_ bitch you fucking told me to sit in that seat and yo dumbass come again saying ""why you sitting there"" bitch #vote5sos",0.75
2356,3,0,3,0,1,@1Josh_Warwick3 @ashleyypat17 fag,0.8
2357,3,0,3,0,1,@1MannyOnly @iamadamg_ @JennyReyes42 bitches will be bitches.,0.75
2358,3,0,3,0,1,@1ONLYsolo fuc her and her pussy nasty &#128534;&#128534;&#128534;,1.0
2359,3,1,0,2,2,@1Oyster1 maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.,0.8
2360,3,0,1,2,2,"@1SonofYahweh &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes",0.3
2361,3,1,2,0,1,@1SonofYahweh and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!,0.9
2362,3,1,2,0,1,"@1SonofYahweh he aint a real nigger, oh my bad a real nigga, but praise the sonsof satan for having not a realnigger qualitaties. Im hating?",0.96
2363,3,1,2,0,1,@1SonofYahweh no wonder you run nose first for yo real nigger &amp; white devil massah's or any man pointing at another to convince u he is less,0.9
2364,3,1,2,0,1,"@1SonofYahweh..they cry over lost pussy, more emotional than a sissy. They get out &amp; front on hoes simple minds &amp; point brothas like me out",0.8
2365,3,0,3,0,1,@1Starflow &#128514;&#128514;&#128514; them bitches need a tan,0.85
2366,3,0,3,0,1,@1deep_williard @Marlin_FishyAss it was old ratchet hoes Bruh,0.7
2367,3,0,3,0,1,@1stBlock_Rody pussy,0.75
2368,3,0,3,0,1,@1stBlock_Rody yu ah hoe,0.8
2369,9,0,0,9,2,@1usagrunt. I wonder what Charlie Brown would have to say about these days.,0.0
2370,3,3,0,0,0,@2014samanthaKay good enough fag,0.85
2371,6,0,6,0,1,@21Cvasquez little bitch your ass is getting tased when I get home,0.9
2372,3,0,3,0,1,@22duces20 haha still a little bitch though &#128517;,0.6
2373,3,1,2,0,1,@253hippy Bc she's a cunt hoe bag,0.8
2374,6,1,2,3,2,@2ANow She looks like a plastic monkey doll!,0.7
2375,3,1,2,0,1,@2LEGIT4that Lmao &#9995; Excuse me bitch?I am not Soundcloud,0.7
2376,3,1,2,0,1,@2LEGIT4that go be cunt somewhere else,0.75
2377,3,1,2,0,1,@2ManyLouboutins @moneydriven stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt.,0.9
2378,3,0,3,0,1,@2sassymom so glad you did this! I'm still trying to figure out emoticons on this damn Motorola to give that bitch the finger.,0.75
2379,3,0,2,1,1,@2trippymcneely if it's trash I'm kickin yo ass,0.8
2380,3,0,0,3,2,@37738921 reminds me of Oreos lmao,0.0
2381,3,0,3,0,1,@3CarryOnItems all them bitches far as fuck from us. We got el gran pollo up this way and it serves us well. @Lex_Gracie,0.5
2382,3,0,3,0,1,@40oz_VAN IYCMI. I can't get any work done if you keep showin off your bitches.,0.5
2383,3,0,3,0,1,@44BINKO ima act like I hit that hoe then pass it like I was earlier,0.9
2384,3,0,3,0,1,@4C_Ryan fag rhymes with gag.,0.9
2385,3,1,2,0,1,@5Dimes fuck you tony...you greaseball piece of shit-,0.9
2386,3,0,3,0,1,"@7aidualc9 u said ""@ me hoe"" &#128514;&#128514;&#128514; so I did...",0.2
2387,3,0,3,0,1,@808NoHeartBreak hoes,0.8
2389,3,0,3,0,1,@A875Silva @jezzzz_ if she do then she gone die too I ain't playin dawg bitches gone be ruthless then I will be too! &#128175;&#128170;&#128074;,0.75
2390,3,0,3,0,1,@AARONCARTER push me on the wall slowly take my panties down and write alphabet with ur tongue on my tight pussy,1.0
2392,3,1,0,2,2,@ABC its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole,0.7
2393,3,0,0,3,2,@AB_crispyy_andy I laugh Oreos and lady gaga on a Sunday day,0.2
2394,3,0,0,3,2,@ACMobbDeep @madsbennett yeah I run over squirrels and coons,0.8
2395,3,1,2,0,1,@AC_Hussle bitches are hoes don't be surprised,0.8
2396,3,2,1,0,0,@AGreasyMonkey @Huntermoore faggot,0.9
2397,3,0,3,0,1,"@AJ0427 @AshActually Hey, I don't always go there. Sometimes, these three crazy bitches and one suave MFer trick me into going with them",0.4
2398,3,0,0,3,2,@AJ0427 Just watched the Llewyn Davis doc. Warm fuzzies abound &#9786;&#65039;,0.0
2400,3,0,3,0,1,@ALaQuannD what you laughing at hoe,0.85
2401,3,0,2,1,1,@ALatrice16 beautiful bride... Tell Erica congrats if she remembers a nig...,0.2
2402,3,0,3,0,1,"@APrivilege lmao.. Brutal for the nigs who can't get jobs, lol..",0.9
2403,3,0,3,0,1,"@ASAP_RocKI_ @HuhWhatsACondom *sighs* 1. Not a bitch. I'm a woman. LEARN THE DIFFERENCE. 2. I KNOW I'm fat. 3. It's called a scarf, dumbass.",0.45
2404,3,0,3,0,1,"@ASipOf_Mocha Dr. Phil, I'm having trouble figuring out what my fat ass wants to eat, where are the drinks and the bitches?",0.75
2405,3,0,1,2,2,@ASourAppleTree Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down.,0.4
2406,3,0,3,0,1,@A_Brown_30 and I just cleaned the entire fucking weight room. Looked like a tornado went through this bitch.C'mon franklin @Franklin_Probs,0.77
2407,3,0,1,2,2,@A_Little_Wicked that's not ghetto. That's sweet and a movie quote. Try again,0.2
2408,3,0,3,0,1,@A_M_Perez they are little bitches when they are proven wrong. #MomsDemand #gunsense,0.7
2409,3,0,3,0,1,@AaronKeplin shut up bitch,0.8
2410,3,0,3,0,1,@Abel312_ @Cuauhtli02 bruh I'm under 2 blankets like a bitch right now,0.1
2411,3,0,0,3,2,@Abels_Masochist you're not ghetto tho. You can live in the hood and not be ghetto #facts,0.3
2412,3,0,3,0,1,@AbrehamDadi no bitch,0.8
2413,3,0,3,0,1,@AbstractLife man too much damn giggling was going. He was offering $40 tips and shit. Lol think I even heard the bitch spit a couple times,0.75
2414,3,0,3,0,1,@AbstractLife two trash ass passes you know damn well you saw it too. on 2nd and 3rd down. before Santos won the game.,0.6
2415,3,0,3,0,1,@AbstractLife yeah. can't lie tho spitting on a cop car right with their bitch ass in it feels damn good.,0.85
2416,3,0,3,0,1,@AbusiveMen You're a fucking pussy,0.9
2417,3,1,2,0,1,@AcaciaBrinley crusty hoe,0.9
2418,3,0,3,0,1,@AceAlford_23 double up on this game bitch,0.6
2419,3,0,3,0,1,"@AceHudsonJr bitches tryna take all my money, g.",0.4
2420,3,0,3,0,1,"@AceWuzHere why you talking to me at 5, almost 6am. We ain&#8217;t friends, pussy.",0.85
2421,3,0,0,3,2,@ActaBunniFooFoo I like my gross yellow heat lamps. Why?,0.1
2422,3,0,3,0,1,@ActuarialReport We've tried. Each time we go he just sits there in silence and I cry like a bitch and sweat.,0.7
2423,3,0,0,3,2,@AdamBaldwin @ChicoDelainky clams to be a comedy writer. #untrue,0.7
2424,3,0,3,0,1,"@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&amp;Ham! It means don't knock it til ya try it!",0.7
2425,3,0,3,0,1,"@AdamHarmon @JeffJeffAllen Yeah tht a bitch, we ain't gay Brah. Chill",0.8
2426,4,0,0,4,2,@AdamSchein @TheMayorMatt I may have just cried a tad #illmissu shiner,0.2
2427,3,0,2,1,1,"@Adogg_34 RT @jb_barker10: Snapchat got hacked, all of you hoes about to have some explaining to do http://t.co/tworXRoJEI",0.8
2428,3,0,3,0,1,@Adolfhibsta I've seen a number of bitches on here say there's no such thing as loose pussy lol. Ok,0.8
2429,3,0,0,3,2,@Adrian1_knowsu &#9757;&#65039;no ghetto names &#128581;,0.75
2430,3,1,2,0,1,@Adrian1_knowsu nigglet &#128530;&#128536;,0.9
2431,3,0,3,0,1,"@AidaApple14 imma bitch i know , leave me alone",0.7
2432,3,0,3,0,1,@AirSimba9 I don't be on the hoes but these hoes on my snapchat,0.8
2433,6,0,5,1,1,@Air_Zeke_12 hell yeah I got bokoo hoes when I had my fro,0.2
2434,3,0,0,3,2,"@AjKFAN Big congrats to all! I expect him to be blogging on rube chat in a few days! Now get some sleep, you will need it!",0.0
2435,3,1,2,0,1,@AlanMilner @Morning_Joe AlQueda doesn't use cell phones or the internet? Wow you #teabaggers are stupid,0.8
2436,3,0,3,0,1,@Alan_Casillas bitches or wat,0.75
2437,3,0,3,0,1,@Alan_Casillas haha shit niggah i wish,0.75
2438,7,1,6,0,1,@Alan_Casillas lol bitches from riverside to LA ahah,0.2
2439,6,0,5,1,1,@Alan_Casillas nah i thought u had to bitches lol didnt know peters girl was one of them lmao,0.7
2440,6,0,4,2,1,@Alan_Casillas niggah lol i had 6 beers before i went to the bar then had 4 beers at the bar then got a 12pck on the way home lool,0.5
2441,3,0,3,0,1,@AleeeD_ bitch who do u love,0.85
2442,3,0,3,0,1,@Alejandro_Bihhh @CapoDaAssHole I was texting a bitch,0.4
2443,6,0,6,0,1,@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit,0.8
2444,3,0,2,1,1,@Alejandro_Bihhh @CapoDaAssHole lol cause these hoes love me,0.25
2445,3,1,2,0,1,@Alejandro_Bihhh @CapoDaAssHole so y'all niggaz ain't never listen to no slow shit with a bitch,0.75
2446,3,0,3,0,1,@Alejandro_Bihhh lmaoooo hell naw bro I be up i haven't seen that hoe,0.2
2447,3,0,3,0,1,@Alejandro_Bihhh lol I was bout to say. Shit income tax in I'm Tryna find me a bitch for a couple weeks,0.8
2448,3,0,0,3,2,"@AlexAllTimeLow @JackAllTimeLow Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)",0.0
2449,3,1,2,0,1,@AlexDunlapNFL @BDOE_KLBJ that evil son of a bitch deserves everything that's coming to him,0.85
2450,3,0,3,0,1,@AlexSchnider niiice my nigga schinder pullin hoes,0.75
